id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1262862721040836042,W8 -Synagogue Stay Deluxe Apartment,395635672,BQA Short,,VII. kerület,47.49783,19.06135,Entire home/apt,15552,1,111,2025-09-01,9.57,168,355,111,EG24099715
1262965892451616605,Unique Central Apartment in Budapest by Cavaland,572986577,Cavaland,,VI. kerület,47.50706,19.0639141,Entire home/apt,32817,1,12,2025-08-04,1.15,9,48,12,MA24092799
1263125836644352388,Exclusive n' Cozy Central Suite w' Balcony,198350233,János,,VI. kerület,47.5045988,19.0553949,Entire home/apt,53403,1,3,2025-07-04,0.27,104,348,3,MA24100018
1263495524691059369,Budapart Premium 강변 아파트~ ! [무료 주차장] °•°`,71900779,Jong Joo,,XI. kerület,47.4668958,19.0579981,Entire home/apt,37858,2,10,2025-08-16,0.86,2,65,10,MA24101019
1263597020205605439,N64 Studios 1,168940471,M Tóth,,VI. kerület,47.50714,19.05542,Entire home/apt,12274,1,58,2025-09-06,5.10,35,218,58,MA29784982
1263605399395961051,N64 Studios 2,168940471,M Tóth,,V. kerület,47.50493,19.05492,Entire home/apt,11091,1,65,2025-09-09,5.64,35,216,65,MA29784915
1263687759637672294,Bauhaus Design Danube & Park View,321480012,Arpad,,XIII. kerület,47.51922,19.05182,Entire home/apt,28939,1,11,2025-08-19,0.99,1,93,11,MA22052838
1263766537359738583,Andrassy Square Apartment,656295597,Rafal Remigiusz,,VI. kerület,47.50470259999999,19.0615178,Entire home/apt,22500,2,5,2025-01-19,0.44,1,190,5,MA24101187
1264225157206896490,Scandi Downtown Studio,9365668,Adam,,VI. kerület,47.50141,19.05903,Entire home/apt,20507,1,63,2025-09-19,6.04,28,125,63,EG24100978
1264268164376475315,Luxury duplex apartment,323580606,Luka,,VI. kerület,47.508645474007025,19.060809420447676,Entire home/apt,,1,23,2025-08-25,2.35,1,0,23,MA24095738
1264343672783304099,P50 Design Apartment | hostAID,81862635,Henrik,,XIII. kerület,47.5200968,19.0523232,Entire home/apt,27370,1,33,2025-09-11,2.98,41,310,33,MA24099340
1264514686422354821,Murányi Apartment,533804584,József,,VII. kerület,47.5047927,19.0841798,Entire home/apt,26572,1,2,2024-12-08,0.20,2,91,2,MA24090541
1264585528182144694,Asti gold,54505631,Peter,,VI. kerület,47.50752,19.05742,Entire home/apt,36000,2,0,,,2,89,0,MA24092891
1264589019078004149,Downtown family apartment by FirstHost (3436A302),656487012,Mihály,,VII. kerület,47.4993136,19.0621996,Entire home/apt,35658,1,2,2025-08-04,0.22,2,4,2,EG24099521
1264602462059520565,Asti diamond,54505631,Peter,,VI. kerület,47.50925,19.05722,Entire home/apt,56000,2,0,,,2,224,0,MA24092892
1264652270060824320,Downtown family apartment by FirstHost (3436A303),656487012,Mihály,,VII. kerület,47.4993136,19.0621996,Entire home/apt,35658,1,0,,,2,4,0,EG24099664
