id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1127361249713480539,Goldbrunnenplatz,570530981,Brunnen,Kreis 3,Sihlfeld,47.37285,8.50932,Private room,45,20,3,2024-09-30,0.29,1,60,3,
1127392445554230146,Beautiful flat with garden,7603506,Deborah,Kreis 2,Wollishofen,47.34142,8.52688,Entire home/apt,,5,0,,,1,0,0,
1127486098041260657,Studio Central Station - Zürich,83453577,Tina,Kreis 5,Gewerbeschule,47.3798176,8.5369492,Entire home/apt,100,10,15,2025-05-25,1.03,1,42,8,
1127602805955148512,200sm house 10 min to the centre,129573399,Andrea,Kreis 11,Oerlikon,47.4113876,8.5320409,Private room,,60,0,,,1,0,0,
1127700263137400189,Urban Oasis with Queen Bed and City View (BE-54),25291258,Delta,Kreis 3,Sihlfeld,47.37501,8.51585,Entire home/apt,117,1,8,2025-06-12,0.75,34,257,8,
1128064905360899187,Stylish spacious apartment,40821871,Lucas,Kreis 6,Unterstrass,47.3884,8.53852,Entire home/apt,212,3,14,2025-06-08,0.99,1,80,10,
1128194977640136351,Premium 1-BR Serviced Apartment with Balcony,83271512,José-Luis,Kreis 8,Mühlebach,47.3628425,8.550326199999999,Entire home/apt,,2,8,2025-04-02,0.59,24,0,5,
1128389820083587588,Cozy Apartment in Zürich city,520649689,Moez,Kreis 1,Rathaus,47.36909,8.54425,Entire home/apt,180,1,8,2024-09-30,0.64,2,89,7,
1128404290254972817,"Zürich City Apartment mit Sauna, Whirlpool 4102",566899582,Linus,Kreis 4,Hard,47.3800028,8.507072100000002,Entire home/apt,129,1,28,2025-06-24,1.90,2,350,13,
1129186436954304347,HildaThree,60673302,,Kreis 4,Hard,47.37688916527675,8.514779244180284,Entire home/apt,252,1,8,2025-05-14,0.60,5,298,7,
1129756796149622244,Two streets from Lake Zurich!,12949921,Monika,Kreis 8,Mühlebach,47.3542315,8.55942,Entire home/apt,200,10,4,2025-06-23,0.30,1,58,3,
1129800805695716463,cozy & central room in Zurich,80108218,David,Kreis 4,Langstrasse,47.37724,8.52759,Private room,,2,14,2025-06-01,1.01,2,0,10,
1130367391482473641,Zürich 2BR Apt: Essential Comfort & Access,1229459,Swissstay,Kreis 11,Seebach,47.41641,8.547,Entire home/apt,160,2,32,2025-06-10,2.22,77,105,27,
1130440879435463336,Taylor Swift Apartment - 20 mins from concert,165996977,Delia,Kreis 2,Wollishofen,47.34022,8.52944,Entire home/apt,,3,0,,,1,0,0,
1131599809322844889,HildaTwo,60673302,,Kreis 4,Hard,47.3768819,8.5147256,Entire home/apt,194,1,27,2025-06-01,1.87,5,321,20,
1131778585487639551,"Blueground | Wiedikon, private w/d, near shops",434204093,Blueground,Kreis 3,Sihlfeld,47.3700748,8.5108416,Entire home/apt,205,30,0,,,175,102,0,
1131778831616566911,"Blueground | Wiedikon, private w/d, near shops",434204093,Blueground,Kreis 3,Sihlfeld,47.3700748,8.5108416,Entire home/apt,211,30,2,2025-01-10,0.20,175,56,2,
