id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1332604156129447502,Double Room Ensuite,520995825,William,,Dublin City,53.31906210336518,-6.3021595403552055,Entire home/apt,,2,8,2025-08-24,1.30,1,2,8,
1333168023628586486,Entire 2 bedrooms house with a backyard,368088661,Hassan,,Dublin City,53.35280774916049,-6.233821883797646,Entire home/apt,237,2,0,,,2,163,0,
1333176249242980018,Double Bedroom with Bathroom,461331798,Laura,,Fingal,53.4526976777818,-6.242366823476677,Private room,,1,7,2025-03-22,0.98,2,0,7,
1333402062190738829,Charming Home in Ranelagh Dublin 6,94164438,Frances,,Dublin City,53.32141,-6.25664,Entire home/apt,650,5,0,,,1,91,0,
1333871691001263845,Comfortable 1-Bedroom Apt – Dublin City Centre,505329584,Leevin,,Dublin City,53.35514659323902,-6.259865171980589,Entire home/apt,,7,1,2025-05-10,0.23,3,152,1,
1334013791348415423,2 Bedroom apartment-Dublin City,571180190,Sussan,,Dublin City,53.349711553585955,-6.259239076861367,Entire home/apt,215,1,40,2025-09-10,5.26,2,264,40,
1334190041054905530,A Peaceful place in Balrothery,666155081,Veronica Catherine,,Fingal,53.5835206,-6.187017699999999,Private room,91,1,12,2025-09-11,1.83,1,348,12,
1334192635849327874,Private home in popular area,81712518,John,,Dn Laoghaire-Rathdown,53.29959,-6.1994,Private room,85,2,0,,,2,113,0,
1334281998668217613,3-bed new & modern home sleep 6,164600148,David Joseph,,Dublin City,53.377982197522286,-6.328036656929044,Entire home/apt,829,2,1,2025-06-30,0.38,3,129,1,
1335573961405878596,The  wee airport cottage,487186961,Kevin,,Fingal,53.443970334288196,-6.227376017961717,Private room,127,1,2,2025-05-17,0.33,3,29,2,
1335650304762795178,Canal view retreat,35344914,Niamh,,Dublin City,53.37698,-6.31891,Entire home/apt,200,2,3,2025-08-24,0.49,1,48,3,
