id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
49772962,Mint dreams residence,61084972,Eva,,Avoti,56.95234680175781,24.129608154296875,Entire home/apt,74,14,0,,,9,0,0,
49789468,New Apartment in Riga Old Town - Self Check-in,381410512,Dana,,VecpilsÄta,56.94849,24.10819,Entire home/apt,68,2,43,2025-07-24,0.94,2,166,5,
49792845,Stylish Studio Apart/walk to old town/free parking,400265495,Toms,,Brasa,56.96494,24.14111,Entire home/apt,57,1,6,2023-05-19,0.11,12,359,0,
49793322,Modern & Comfy Studio - Baltic Design Apartments,400265495,Toms,,Brasa,56.9654,24.13998,Entire home/apt,58,2,0,,,12,351,0,
49812425,Brivibas Yard Apartment In City Center,7661453,Janis,,Centrs,56.95545,24.12315,Entire home/apt,59,1,17,2025-09-02,0.37,72,54,4,
49832079,Kungu Street Old Riga Yellow Studio Apartment,65226466,Maria,,VecpilsÄta,56.945377,24.109762,Entire home/apt,61,1,48,2025-08-17,0.94,3,132,18,
49849600,Kungu Street Old Riga Grey Apartment,65226466,Maria,,VecpilsÄta,56.945248,24.109419,Entire home/apt,73,1,50,2025-07-28,0.99,3,131,3,
49852837,Studio flat in centre of Riga,402047015,Nadina,,Skanste,56.96581,24.12341,Entire home/apt,36,1,155,2025-09-15,3.02,1,263,35,
49873519,Easyrooms Dzirnavu luxury apartment,297800850,Alena,,Centrs,56.9533977,24.12186669999999,Entire home/apt,200,2,3,2025-07-25,0.06,11,358,1,
49874990,Dzirnavu luxury apartment with balcony,297800850,Alena,,Centrs,56.9533977,24.12186669999999,Entire home/apt,206,2,1,2023-10-15,0.04,11,336,0,
49894748,Stylish & Comfy Home - Baltic Design Apartments,400265495,Toms,,Brasa,56.96553,24.13977,Entire home/apt,54,1,9,2024-09-01,0.17,12,361,0,
49894887,Cute & Central Studio - Baltic Design Apartments,400265495,Toms,,GrÄ«ziÅkalns,56.96324,24.13997,Entire home/apt,49,2,2,2022-05-01,0.05,12,320,0,
50023982,Yello lounge,10402573,Marcis,,Centrs,56.95628,24.12832,Entire home/apt,,30,0,,,2,0,0,
50070693,Cosy studio apartment in Ridzenes residence,224855523,Dmitrijs,,VecpilsÄta,56.94571304321289,24.109460830688477,Entire home/apt,46,1,68,2025-07-25,1.29,26,327,12,
50085216,"MIRO Rooms French - quiet chic, free parking",272410941,Oksana,,Centrs,56.96069,24.10404,Entire home/apt,57,1,222,2025-09-25,4.34,8,344,70,
