id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
674473060526677104,Cozy Terrace in the heart with AC License ESS03014,29271895,Santiago,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3142369,-1.9842151,Entire home/apt,232,2,182,2025-06-21,5.13,15,290,66,ESS03014
674721732734003502,Maravillosa ubicación junto al mar con garaje,470447999,Jose Ramon,Vizcaya,Getxo,43.3558785,-3.0169064,Entire home/apt,135,1,45,2025-05-23,1.66,1,277,10,EBI02059
675040449946405349,F24 estudio moderno con parking gratuito,337573076,Jon Ander,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.3015854,-2.0228231,Entire home/apt,219,2,18,2023-07-09,0.51,14,102,0,
675157603340747512,Habitación individual,27013356,Maika,Vizcaya,Sestao,43.31233,-3.00596,Private room,,1,94,2024-07-01,2.70,2,0,1,
675846991831960978,Double bedroom with storage,28013369,Sandrine & Pierre,Vizcaya,Getxo,43.36225,-3.01717,Private room,27,30,1,2025-06-08,1,3,218,1,Y6521719z
675972678988391615,Amplio piso en San Sebastián cercano a la Zurriola,470765755,Ana,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.32466,-1.96985,Entire home/apt,225,30,2,2023-09-09,0.09,1,270,0,
676205093709003322,Apartamento Libertad,234257969,Iker,Vizcaya,Bermeo,43.4188248,-2.7269756,Entire home/apt,116,30,29,2024-08-20,0.82,1,154,6,
676741644170764909,Caserío entre Bilbao y Urdaibai,470956160,Jon,Vizcaya,Morga,43.30052,-2.75296,Entire home/apt,174,1,24,2025-06-13,0.67,1,235,3,
676847844338837824,En la milla de oro coqueto apartamento,351788277,Little Basque Country,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.31927493192612,-1.9808342693115155,Entire home/apt,217,4,67,2025-06-19,1.90,1,84,22,
677203931414913015,sorpresa en Bilbao:Paz cerca de todo. Ebi 01939,181984676,Arturo,Vizcaya,Bilbao,43.2535,-2.95279,Entire home/apt,124,3,22,2025-06-14,0.63,3,123,9,
677957476936503663,Suite de capricho en San Sebastián,469239639,Inés,GuipÃºzcoa,Donostia-San SebastiÃ¡n,43.309886,-1.9800294,Private room,137,32,11,2022-10-09,0.31,1,57,0,
